_lab_Sample Name,_lab_country,_lab_city,_lab_street,Feature 01,Feature 02,Feature 03,Feature 04,Feature 05,Feature 06,Feature 07,Feature 08,Feature 09,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
Sample 361,4,49,1,3379.699267,1165.336667,5174.979635,25667.34451,274.7961791,407.4632704,67.38893336,3386.935871,569.9738179,279.1522329,123.7629705,900.2890806,45.66185794,2336.962828,26.91971423,175.3954179,320.0742421,77.71940553,19.91126612,5.329959412,5.493653823,87.3426859,114.8535228,106.7839572,4607.634296,7.541013043,420.0289597,10.65632808,127.0226182,532426.4825,6.984292673,835220.5105,93.79632441,32.22955368,7.592909721,4.591505726,4.524351839
Sample 362,4,49,1,3780.227866,1226.021934,5401.521203,26421.5013,280.0245247,397.882938,67.24602038,3530.368805,625.2562563,396.7925801,123.7721721,1128.172756,51.03335793,2568.629439,24.32307429,231.1134837,325.9880134,84.34352378,20.58752062,5.166319215,5.058348184,86.63830609,123.0782241,138.7732268,6069.026848,7.584397812,420.3971788,10.32790605,127.1592512,716497.3465,6.372683678,322460.3974,106.6847991,42.79870177,7.851399669,4.124671564,4.415298632
Sample 363,4,49,1,3217.2152,1189.205675,4853.038979,27644.12574,263.8453079,386.7796678,64.73353646,3250.077008,545.8755784,233.5909756,123.0212996,1140.323706,50.89331956,2138.049385,20.50976719,210.323501,205.9337023,66.80927392,20.59288325,5.301469311,5.288017459,80.784564,102.3144918,93.42997755,3922.24338,7.293289625,420.27781,10.47549986,127.5067729,179301.8438,6.468955348,552261.6169,93.22778452,35.34665959,7.307022441,4.090874891,4.064582487
Sample 364,4,49,2,3077.002509,1067.888272,4796.937135,26889.99632,255.4468167,350.9723211,54.89327645,3080.718436,528.871022,261.6607051,123.8799862,1206.80111,43.93177265,2167.469509,21.28774019,156.3091013,229.8726164,71.79244648,19.9766079,4.753027155,5.631818609,85.1465979,113.7170748,120.6463751,4693.17606,8.169252777,420.3618531,10.01624182,127.7871721,336532.9258,6.572072698,979129.1324,93.84980837,39.52463936,7.683094585,4.321628279,4.180781022
Sample 365,4,49,2,3586.523767,1252.551779,5358.496199,26890.51407,302.3535237,439.8333727,70.45456934,3280.584837,587.7596452,264.5898272,123.7981702,633.2996337,51.44129984,2248.94214,29.02245191,216.9503366,271.7238112,71.70738778,19.74314202,4.707473862,5.495137298,77.8945116,101.1224987,102.5522053,3386.685748,7.390044957,420.7804533,10.20002815,127.7620376,187712.9486,7.192692796,549308.533,97.69428707,37.62298067,7.154960274,4.430902975,4.250422995
Sample 366,4,49,2,3670.035583,1242.978953,4971.849085,27344.67942,268.2871464,381.4758448,61.86193683,3147.370093,533.4890843,332.0999659,123.3241652,558.7756257,51.4023022,2255.590964,26.01739194,219.8486358,253.8309861,70.02424184,20.44754463,5.418230441,5.480068932,84.00027807,107.5905119,93.18175745,3005.034058,7.364620464,420.445664,10.85849473,127.9343248,321927.1832,7.24781161,330423.6096,93.98573868,34.98521199,7.117325192,4.046310233,4.174910452
Sample 367,4,49,3,2263.460726,882.6419406,4553.039201,25420.88607,189.2402623,224.4804435,34.42033331,2922.805456,372.6977425,251.1341799,123.6690444,381.5527708,36.75704747,2307.11097,24.0582407,182.8852533,209.1648978,61.75004144,19.79741183,4.990423384,5.621761213,82.08010472,104.2074553,116.0825936,4206.098168,7.707031443,420.0573123,10.0675401,127.79518,403856.7112,6.340940943,619471.5552,93.17222662,29.07404229,8.372571507,4.120735634,4.400537476
Sample 368,4,49,3,3203.981638,1126.48448,5646.593185,25759.58621,258.7070319,331.0963036,51.59272711,3483.645072,537.4907757,349.7042093,123.2962939,825.5546917,55.15473145,2972.199852,30.73099203,229.584922,317.3964627,71.4761841,20.12814849,4.733157316,5.249786398,91.43651077,117.3839396,134.4268858,6326.602474,7.708238273,420.0479943,10.31074856,127.4542614,548566.2999,6.579514891,360636.571,105.6501031,42.94142525,8.491555974,4.310468679,4.395256733
Sample 369,4,49,3,3686.489738,1140.151846,6246.872553,25529.13378,277.2750278,345.9080635,70.52080909,3893.27897,586.7121968,383.7925755,123.929952,993.7306473,48.74934722,3081.662964,27.66340212,232.3070292,322.6650183,75.49624121,20.10683584,5.589923572,5.670428315,90.02109326,116.6919595,115.8030399,5631.114755,7.251478151,420.5308149,10.82662273,127.3443987,48738.59278,6.94306303,756509.5435,108.0823351,49.04823726,8.333766566,4.401821193,3.860796403
Sample 370,4,49,4,2173.855523,870.031932,4291.933502,25936.11611,174.9141878,203.5620182,29.45814171,2771.851194,333.6011293,201.5827289,123.2819604,459.7736248,37.80798558,2071.536877,20.49278653,149.4589157,191.192067,59.88135281,20.27166851,4.721027217,5.402263163,81.14274558,104.6790155,95.37041238,4139.180515,7.567011701,420.7667681,10.61186841,127.1328598,552732.1332,7.317846916,413900.7487,93.44763336,34.03714375,7.385400238,4.30048823,4.121559349
Sample 371,4,49,4,2623.644765,913.1006063,4741.668464,26237.02325,202.7825506,236.1013067,35.57564163,3164.579,399.6932946,282.9323977,123.16888,1296.900847,38.0693427,2406.772725,23.82992404,206.7617004,265.5346093,61.0246814,19.79368719,4.734609252,5.486218042,85.26449428,108.5533079,111.4774415,4711.585289,7.784797237,420.6146292,10.91460037,127.5612338,274811.4048,7.312644523,492345.1044,98.45989131,39.74115926,7.545362942,4.449610939,4.185282972
Sample 372,4,49,4,2586.709606,991.5440663,5161.206776,26636.8406,231.4622009,281.9912032,43.00109227,3300.630842,423.8515882,283.4533523,123.7451666,822.1381672,40.33897106,2370.730134,24.53739108,201.8392132,205.4355361,64.94120646,20.26571081,5.240201058,5.347684675,80.98918369,108.2994711,102.3817983,3901.89022,8.194750592,420.9324329,10.88411044,127.2076152,241501.7417,6.952527971,694743.2331,93.14446701,35.78259579,7.709397603,3.701153686,3.815752428
Sample 373,4,49,5,1266.524257,696.987373,3501.653851,22159.71267,162.6351791,211.3489476,32.69109843,2482.317141,376.5041282,164.6109546,123.4771344,375.7940768,31.10898485,2292.858545,29.05163811,142.4402454,184.8539465,71.82140568,19.79879234,5.105865241,5.030058788,80.43737223,115.4970083,109.5956196,4146.12309,7.635131773,420.7815767,10.24531303,127.1180067,243145.1794,7.281651302,972733.8851,93.81663892,39.97188426,7.701460825,3.767529006,4.448606608
Sample 374,4,49,5,2746.761586,1032.530872,4597.738718,25013.18384,232.8479105,305.6754369,48.07429735,2895.224727,494.5683758,272.8258033,123.6534445,1125.189413,44.61828046,2325.134343,23.94368567,198.4636585,238.9629771,69.48001116,19.78200325,4.694035414,4.768025542,82.20863706,102.7943063,107.1913937,4235.874418,7.895997788,420.7549027,10.95820191,127.7676547,154159.4492,6.70709409,327754.9605,101.8817115,32.82889255,8.019021014,3.708407445,3.832099646
Sample 375,4,49,5,4133.482022,1182.341499,5901.406727,25128.88256,296.7848546,404.4890219,66.68870462,3677.19444,652.6829854,424.4246815,123.9665759,993.0289744,54.61609326,2974.498595,20.41230555,218.2381233,256.6308828,79.07935381,20.10774001,4.71636597,5.086855638,87.93225098,109.0758125,125.7497901,6234.698356,7.216475496,420.3262172,10.4522967,127.4572553,956416.361,6.560898709,837803.1831,105.5329728,44.85603851,7.721317726,3.82718509,4.161890628
Sample 376,4,49,6,2613.120612,838.1553154,3926.666932,23890.44092,167.3208315,208.2174301,33.65292844,2434.876582,350.8253602,172.5820425,123.3130275,444.1273872,31.62628344,2205.513521,20.50761833,144.0256676,196.5447624,60.87237625,19.93776608,4.905219522,4.950380159,80.79635773,104.9989683,90.91228253,3170.295661,7.352540096,420.5219813,10.88855814,127.7258431,935661.3755,6.901516623,739072.2273,93.40629564,26.35859065,7.691913386,4.501669614,3.925841696
Sample 377,4,49,6,3696.922841,957.3548462,4210.267059,24952.45578,193.561144,252.4187777,38.86247649,2674.399094,395.7312896,244.329612,123.0764395,525.1337357,38.58654168,2170.387846,28.92897237,207.4899324,245.0770958,63.10034101,20.6107736,4.793967972,5.504902642,78.20876982,105.557221,114.2550334,5020.169969,8.099538852,420.6455793,10.46485039,127.1067256,818714.4372,6.893414605,954174.4564,93.42145081,37.65665439,7.881325825,4.226100749,4.288425404
Sample 378,4,49,6,2766.559521,1087.362284,5056.81095,26367.70101,246.6543566,332.5744994,51.97356634,3334.887883,533.4532514,314.8506141,123.7914151,1566.128311,53.20473901,2612.249853,24.21483566,214.7103196,205.7540705,72.1693083,20.18330969,5.296995481,5.701352664,80.92414936,104.0997076,116.1654415,5401.407492,7.246376301,420.5112385,10.58522136,127.4391412,728261.8478,6.614435854,31922.6295,93.53325418,38.47592009,7.342773441,3.838688367,4.123778441
Sample 379,6,50,1,9526.717952,1539.784428,4664.817882,22467.80856,252.1628951,662.4596093,5031.412875,3049.256528,821.6373846,280.4723358,123.365384,942.9352598,103.5291556,4670.864752,24.09282964,225.999559,697.9104723,203.191307,20.11195865,5.443080837,7.116613891,95.61823226,165.8476573,145.8648486,3073.911236,7.22932699,420.6621001,10.01167901,127.557388,175811.7283,7.205532448,356868.9862,116.2303175,28.54187405,14.20329325,4.605465676,3.922122458
Sample 380,6,50,1,10226.91632,1576.79157,4805.090083,22267.52509,261.3221822,683.1463461,5922.981657,3154.633468,922.3098857,298.0561108,123.5850994,1083.27323,117.2131506,4721.399058,27.24996583,232.7553143,722.0947067,194.7135851,19.9752548,4.943330528,7.221869678,99.9996423,167.4918298,141.6294842,2750.01634,7.774444491,420.2313098,10.72843539,127.8555837,360370.977,7.178969938,662653.8343,132.6024213,32.1510035,13.0791695,4.208825996,4.201067289
Sample 381,6,50,1,10726.58514,1602.103533,4749.750381,22836.48042,266.9040162,679.6295735,5711.351806,3126.952491,908.6825142,337.2984454,123.1833367,1140.942679,110.3673505,4426.426301,27.64028212,209.2668435,628.9952929,171.7533136,20.13626421,5.168765033,6.000455455,97.81950582,158.283413,141.5627341,3347.568255,7.540404166,420.9825693,10.41530035,127.9119294,188789.9726,6.981312044,281501.5591,139.2646594,36.47664796,11.93962742,4.496924523,3.758288163
Sample 382,6,50,2,11513.29044,1724.964423,5111.971786,21329.31959,241.5718296,768.9765747,7647.309914,3274.165346,1056.905483,300.2487845,123.0769189,957.6381505,112.6427833,4801.995473,35.26326349,247.7031219,754.9061108,205.3920481,20.44610983,5.968545173,8.026117086,97.30381478,171.9847737,155.3411565,3366.026215,7.419300767,420.0859195,10.11863749,127.3513303,1198.39684,7.057001864,230383.0673,140.3567879,34.97493533,15.85031194,3.984110437,4.228199651
Sample 383,6,50,2,12760.28376,1629.432485,4418.654641,17959.63333,262.4526849,756.1618898,8818.68676,2790.492866,1197.965258,285.3138324,137.9536628,1236.872531,182.5182885,5882.609187,28.59158257,274.3513515,938.1763993,282.5983141,19.83547954,6.332500687,9.161890175,100.0990618,183.7800168,152.8933114,3351.891217,8.103991054,420.4126784,10.59625642,127.3723624,316419.5137,6.600073583,711128.5512,165.2919234,37.55590454,17.45893586,3.899406023,4.518866544
Sample 384,6,50,2,11129.93195,1604.694752,4368.530814,21367.07795,251.6991336,711.7648539,7406.7472,2853.989026,946.5282674,272.6416312,123.826876,984.3670732,126.0334545,4985.004808,22.78613983,240.2170973,809.0852027,250.8632585,19.68911763,6.063976949,8.942125284,98.70292512,179.5465208,159.8204624,2924.667498,7.883087842,420.9852842,10.00468786,127.1022355,699616.9864,6.455324361,624572.917,132.6578496,41.08846947,16.42844225,4.368660479,4.394157269
Sample 385,6,50,3,8943.824376,1617.258099,5003.05555,22113.39629,221.7962579,549.4066938,3694.954189,3350.213119,756.0320312,313.1863866,123.3009567,906.2362019,86.09780726,4035.087729,29.23867462,198.5659338,544.7194936,161.5979622,20.37539581,5.647626735,6.210554844,104.1125128,168.8114224,127.337122,4872.831308,7.571648147,420.4852588,10.93945478,127.6575932,625255.1802,6.484186078,590608.6529,117.2480537,37.86915305,11.27354313,4.186450315,4.205364178
Sample 386,6,50,3,8650.64933,1477.182642,4291.454742,21075.24354,238.7749224,590.9715679,4635.108961,2851.917996,870.9183018,268.8891505,123.3838845,1437.187318,120.9409813,4522.277462,24.31807988,215.6604482,704.2321429,176.4063764,20.27181639,5.788208868,5.861335082,102.2815892,159.8484867,132.0921779,3819.000818,7.601117836,420.6118722,10.69141204,127.2188099,543062.1753,7.001239262,660437.9663,125.5806886,34.89274743,12.85047537,3.952812958,4.338283743
Sample 387,6,50,3,8763.730249,1474.655498,4294.580021,21275.09702,234.1128823,610.0429917,4875.277232,3060.37349,856.9830201,285.897868,123.6507489,1347.545649,124.2355881,4456.657183,33.25071904,218.4231609,656.0608216,185.5199014,20.08034673,5.436494775,6.520041938,103.5067819,162.9978391,143.3073232,3816.737997,7.40497027,420.0112205,10.27179808,127.8664313,439037.2034,6.669883921,47554.67311,127.4588803,36.50580418,13.03349319,3.694339593,4.527349184
Sample 388,6,50,4,9336.67721,1579.109755,4900.117756,23182.9874,213.9656624,552.809691,5191.011064,3225.233375,790.4911937,308.6184346,123.8173705,1119.255116,89.75509753,4108.028315,20.10253745,197.8018534,532.9870682,169.8179622,20.5814369,5.431593697,6.624673482,86.89587167,157.3086704,123.5327012,2743.034322,7.437699194,420.7685515,10.75373733,127.3934049,287427.2675,6.951018582,348784.8085,126.6016923,37.81519898,12.56093616,3.819469569,4.21859438
Sample 389,6,50,4,10260.25074,1509.93376,4561.882838,22483.22625,207.7790392,534.1580303,5622.52775,3133.02778,795.5868273,292.1951283,123.7662662,1200.305824,97.18442877,4381.825773,33.5463639,220.9611641,649.4190784,183.6294165,20.14384744,5.672953881,7.044116035,96.68848224,167.3557459,143.9092585,3440.185457,8.084360646,420.7415595,10.65833192,127.453885,501659.1067,7.10865895,451340.5804,125.5606148,36.27343205,12.40230811,4.450589276,4.577349782
Sample 390,6,50,4,9216.441102,1631.687461,4771.913712,23129.34705,216.842042,561.1396353,5647.490385,3336.966788,852.4061914,331.3364246,123.3741756,1260.015549,100.1821397,4466.962434,25.04264561,203.5248041,545.23695,172.1114519,20.58288841,5.564317086,6.907760256,99.43794075,170.8890342,151.0918457,3913.698771,8.121243056,420.2173467,10.28371013,127.1817538,761546.1857,7.066269613,240904.9971,131.4209183,44.84778537,12.78725506,4.185418556,4.223416175
Sample 391,1,51,1,2280.572975,5626.766179,14709.89162,19921.22737,132.0369979,79.58463261,7.000939924,8667.319431,413.2352059,1111.930873,460.3898625,3354.587488,188.9673236,25442.31374,50.19150614,868.5935404,946.5139979,297.7384142,76.49690677,7.267290643,5.426700533,438.6107198,244.3428425,601.4208248,6238.389932,18.58164886,420.3973214,10.53561451,127.0674385,762408.0488,7.069616892,715045.0133,289.186181,44.10572633,13.52127008,4.083489529,7.225004493
Sample 392,1,51,1,2490.54632,5764.79783,15244.9322,21037.04079,135.2751926,77.53777311,6.831997487,8929.873823,428.893211,1142.81169,492.4465018,3291.962558,191.9087057,25827.79709,59.65943946,858.9730888,1031.24042,295.5245886,82.92755314,7.489252493,6.081064981,443.4004075,251.5045221,603.7001813,5930.570738,17.74191579,420.2625639,10.06021607,127.7845534,576055.9015,6.39323398,856182.292,291.8794738,48.46544436,14.86178207,3.775214224,6.386096139
Sample 393,1,51,1,2233.817761,5724.487604,15434.48221,21497.73101,125.3805303,74.03023009,6.67388314,8950.423751,407.5894351,1135.394006,454.2036053,3441.849848,181.7612346,25502.28518,50.59942119,846.5229113,1030.737497,296.7022399,80.37031765,7.401881612,5.82788965,447.7816798,250.1208749,615.3539341,6229.735363,18.6835963,420.0786386,10.67742727,127.801867,747662.8376,6.560383945,281507.6951,265.2703431,48.85288573,13.92914124,4.298094342,6.227282573
Sample 394,1,51,2,2366.594061,5547.268958,15013.56638,20920.74376,132.5605115,80.48524631,7.525636395,8723.886328,420.850455,1121.943208,482.0828879,3243.00794,199.5893557,24322.01489,46.1674134,855.4885548,991.8294356,297.0656725,77.69464242,7.413191297,6.043570736,422.8115331,242.6466325,594.6962594,6335.425269,18.30185569,420.2201197,10.9228831,127.463419,645534.506,6.799612803,731050.8297,316.0523052,47.47101598,13.2084384,3.926733568,6.170548427
Sample 395,1,51,2,2793.594356,5681.896007,15383.11706,21874.84281,144.2396378,82.85875871,11.55513483,9060.138897,440.7844341,1160.062607,460.4386006,3651.634026,234.0753767,25627.09415,50.50558392,861.9039025,1091.193779,303.8300406,82.33792694,6.810028778,5.731308024,452.6793293,252.2436132,601.5062788,6160.241339,18.42706777,420.484985,10.46663868,127.8524226,123219.5183,7.232291254,137762.8925,306.6155433,53.23191411,14.86617657,4.24731033,6.845076709
Sample 396,1,51,2,2379.689179,5784.272939,15539.53901,22359.73404,139.615164,76.45374921,8.090985385,8926.492247,420.5456583,1134.167824,479.9920746,3366.359291,205.3475126,25747.32872,47.14352861,830.4869501,1018.541567,296.3170403,80.87355264,7.54314277,6.065114751,432.5703712,246.6777473,603.8872096,6130.475515,18.28766932,420.5152962,10.36881017,127.625648,504397.8601,6.87757397,836722.7817,300.0923419,41.7424484,13.8179506,3.884500376,6.633721707
Sample 397,1,51,3,2253.425259,5314.037235,14355.23298,20128.91558,134.1235008,87.95761473,7.1335188,8427.144254,426.6850415,1067.479571,466.9252892,3216.11406,192.0859476,23947.30557,57.21280664,788.5655353,1022.008102,285.7897711,79.74630373,7.085023444,5.491368678,422.7897762,240.8720954,601.1328217,6354.287103,18.41073901,420.8390092,10.91739393,127.180491,347261.3127,6.390470298,138601.7157,287.8557632,42.14458318,14.1666819,4.161577757,6.407155315
Sample 398,1,51,3,2369.979386,5367.173295,14428.42925,20921.59352,132.9909029,84.22000489,7.096787197,8570.143174,428.2397944,1098.567779,418.3889513,3300.540818,175.3879103,24012.01802,47.0762466,820.6985934,1055.330629,291.8705165,80.96146325,7.356484156,6.035908106,415.1429703,250.3253039,696.061598,10590.695,19.85094007,420.4131521,10.01157304,127.0300702,92147.68481,7.127825995,588209.3854,277.4204983,47.15799534,13.33841976,4.002107285,6.469989168
Sample 399,1,51,3,2486.494818,5549.429564,14905.21582,21452.00209,133.2623988,79.70280393,7.4439508,8733.116288,423.7181552,1128.051777,451.1232358,3318.416421,187.5919448,24712.16221,47.12913955,806.0610439,968.0364438,292.6600237,85.5435357,7.10334578,5.843900646,440.7427223,250.5913525,626.9511435,7035.033335,19.0229089,420.4021756,10.9292352,127.1297785,147849.468,7.108182444,366156.8005,270.988893,37.06980096,13.76329822,4.140182103,6.766858267
Sample 400,1,51,4,1619.845433,5924.451739,15787.95162,20698.04737,126.8017103,64.63700627,7.350607655,9427.209054,380.0104149,1154.691114,476.135877,3279.517098,150.4929855,25337.44399,47.55292841,856.3291723,940.4477707,269.8615771,86.21599801,7.90109297,5.222323409,476.9454398,260.6551312,615.1510899,6250.148373,18.62512085,420.9526869,10.69341754,127.3156061,198169.7011,6.842354542,806759.5447,287.5851046,37.69907407,11.73388812,3.938498854,6.836742288
